Time,Open,High,Low,Close,,,,,,,,
1766302920000000,88115.59,88130.54,88115.58,88130.53,,,,,,,,
1766302980000000,88130.53,88130.54,88054.61,88057.02,,,,,,,,
1766303040000000,88057.03,88063.43,88057.02,88063.42,,,,,,,,
1766303100000000,88063.43,88063.43,88063.42,88063.43,,,,,,,,
1766303160000000,88063.43,88063.43,88063.42,88063.42,,,,,,,,
1766303220000000,88063.42,88091.18,88063.42,88087.25,,,,,,,,
1766303280000000,88087.26,88093.05,88087.25,88093.04,,,,,,,,
1766303340000000,88093.05,88118.98,88089.48,88118.98,,,,,,,,
1766303400000000,88118.98,88127.41,88118.98,88127.41,,,,,,,,
1766303460000000,88127.41,88127.41,88127.4,88127.4,,,,,,,,
1766303520000000,88127.41,88127.41,88127.4,88127.41,,,,,,,,
1766303580000000,88127.41,88127.41,88127.4,88127.4,,,,,,,,
1766303640000000,88127.4,88127.41,88127.4,88127.4,,,,,,,,
1766303700000000,88127.41,88127.41,88121.23,88121.23,,,,,,,,
1766303760000000,88121.24,88121.24,88121.23,88121.23,,,,,,,,
1766303820000000,88121.24,88150,88121.23,88149.99,,,,,,,,
1766303880000000,88149.99,88150,88141.18,88141.19,,,,,,,,
1766303940000000,88141.19,88174.79,88141.18,88174.79,,,,,,,,
1766304000000000,88174.79,88174.79,88174.78,88174.78,,,,,,,,
1766304060000000,88174.78,88190,88167.58,88167.59,,,,,,,,
1766304120000000,88167.58,88178.38,88167.58,88178.37,,,,,,,,
1766304180000000,88178.38,88178.38,88165,88165.26,,,,,,,,
1766304240000000,88165.27,88182.9,88165.26,88182.9,,,,,,,,
1766304300000000,88182.89,88182.9,88182.89,88182.9,,,,,,,,
1766304360000000,88182.9,88182.9,88182.86,88182.86,,,,,,,,
1766304420000000,88182.87,88182.87,88167.27,88167.27,,,,,,,,
1766304480000000,88167.28,88167.28,88141.87,88141.88,,,,,,,,
1766304540000000,88141.88,88148.69,88141.87,88148.68,,,,,,,,
1766304600000000,88148.68,88157.5,88148.68,88157.49,,,,,,,,
1766304660000000,88157.5,88157.5,88157.49,88157.49,,,,,,,,
1766304720000000,88157.49,88157.5,88157.49,88157.49,,,,,,,,
1766304780000000,88157.49,88157.5,88157.49,88157.5,,,,,,,,
1766304840000000,88157.49,88157.5,88157.49,88157.5,,,,,,,,
1766304900000000,88157.5,88160.32,88144.49,88157.88,,,,,,,,
1766304960000000,88157.88,88171.15,88157.88,88171.15,,,,,,,,
1766305020000000,88171.14,88171.15,88171.14,88171.15,,,,,,,,
1766305080000000,88171.15,88171.15,88171.14,88171.15,,,,,,,,
1766305140000000,88171.14,88171.15,88171.14,88171.15,,,,,,,,
1766305200000000,88171.14,88171.15,88152,88152.02,,,,,,,,
1766305260000000,88152.02,88152.02,88152.01,88152.01,,,,,,,,
1766305320000000,88152.02,88152.02,88152.01,88152.01,,,,,,,,
1766305380000000,88152.01,88165.2,88152.01,88165.2,,,,,,,,
1766305440000000,88165.2,88229.96,88165.19,88229.95,,,,,,,,
1766305500000000,88229.95,88229.96,88213.29,88217.62,,,,,,,,
1766305560000000,88217.62,88242.78,88217.61,88242.77,,,,,,,,
1766305620000000,88242.77,88244.35,88228.46,88244.35,,,,,,,,
1766305680000000,88244.34,88253.93,88244.34,88253.93,,,,,,,,
1766305740000000,88253.93,88259.54,88253.92,88259,,,,,,,,
1766305800000000,88259,88259.93,88239.99,88259.93,,,,,,,,
1766305860000000,88259.93,88288,88259.92,88265.86,,,,,,,,
1766305920000000,88265.86,88388,88265.86,88387.99,,,,,,,,
1766305980000000,88387.99,88416.56,88376.02,88386.69,,,,,,,,
1766306040000000,88386.69,88396.7,88309.25,88344.7,,,,,,,,
1766306100000000,88344.69,88351.42,88339.24,88339.25,,,,,,,,
1766306160000000,88339.25,88339.25,88309.19,88309.2,,,,,,,,
1766306220000000,88309.2,88345.7,88309.19,88329.53,,,,,,,,
1766306280000000,88329.53,88332.17,88329.53,88332.17,,,,,,,,
1766306340000000,88332.17,88393.38,88332.17,88390.69,,,,,,,,
1766306400000000,88390.69,88470.77,88381.15,88381.15,,,,,,,,
1766306460000000,88381.15,88524,88368.93,88524,,,,,,,,
1766306520000000,88524,88560.4,88500,88560.39,,,,,,,,
1766306580000000,88560.4,88684.56,88524,88670.76,,,,,,,,
1766306640000000,88670.76,88767.2,88595.92,88605.96,,,,,,,,
1766306700000000,88605.97,88652.72,88539.88,88597.64,,,,,,,,
1766306760000000,88597.65,88612.01,88549.17,88555.04,,,,,,,,
1766306820000000,88555.05,88626.74,88543.18,88626.67,,,,,,,,
1766306880000000,88626.68,88626.68,88470.77,88470.77,,,,,,,,
1766306940000000,88470.77,88528.86,88461.91,88528.86,,,,,,,,
1766307000000000,88528.86,88531.32,88516.47,88516.48,,,,,,,,
1766307060000000,88516.47,88571.26,88516.47,88519.13,,,,,,,,
1766307120000000,88519.14,88519.14,88483.06,88483.06,,,,,,,,
1766307180000000,88483.06,88488.78,88483.06,88484.81,,,,,,,,
1766307240000000,88484.8,88506.06,88484.8,88495.8,,,,,,,,
1766307300000000,88495.8,88537.98,88495.8,88533.85,,,,,,,,
1766307360000000,88533.84,88542.71,88533.84,88536.5,,,,,,,,
1766307420000000,88536.51,88555.41,88536.5,88555.41,,,,,,,,
1766307480000000,88555.41,88583.49,88537.87,88537.87,,,,,,,,
1766307540000000,88537.87,88537.88,88537.87,88537.87,,,,,,,,
1766307600000000,88537.88,88676.71,88537.88,88676.71,,,,,,,,
1766307660000000,88676.71,88706.99,88663.01,88706.99,,,,,,,,
1766307720000000,88706.99,88788.38,88680,88683.12,,,,,,,,
1766307780000000,88683.13,88686.78,88665.82,88665.82,,,,,,,,
1766307840000000,88665.81,88732.84,88665.81,88719.55,,,,,,,,
1766307900000000,88719.56,88719.56,88541.04,88554.52,,,,,,,,
1766307960000000,88554.51,88598.55,88526.11,88530.87,,,,,,,,
1766308020000000,88530.87,88559.82,88530.87,88531,,,,,,,,
1766308080000000,88531,88545.25,88500.3,88540.66,,,,,,,,
1766308140000000,88540.67,88597.51,88540.67,88585.37,,,,,,,,
1766308200000000,88585.36,88656.63,88585.36,88649.62,,,,,,,,
1766308260000000,88649.62,88649.62,88608.5,88608.5,,,,,,,,
1766308320000000,88608.5,88635.71,88608.5,88635.7,,,,,,,,
1766308380000000,88635.7,88689.76,88635.7,88661.51,,,,,,,,
1766308440000000,88661.5,88694.03,88661.5,88694.02,,,,,,,,
1766308500000000,88694.03,88694.03,88643.01,88643.01,,,,,,,,
1766308560000000,88643.02,88737.75,88643.01,88733.08,,,,,,,,
1766308620000000,88733.08,88778.36,88733.08,88769.8,,,,,,,,
1766308680000000,88769.8,88796.19,88728.97,88728.98,,,,,,,,
1766308740000000,88728.97,88728.98,88681.89,88682.42,,,,,,,,
1766308800000000,88682.43,88737.75,88682.43,88722.18,,,,,,,,
1766308860000000,88722.19,88722.19,88705.94,88708.48,,,,,,,,
1766308920000000,88708.48,88714.09,88694.48,88713.18,,,,,,,,
1766308980000000,88713.19,88714.18,88689.23,88708.25,,,,,,,,
1766309040000000,88708.26,88708.26,88690.19,88696.38,,,,,,,,
1766309100000000,88696.38,88696.39,88689.69,88694.41,,,,,,,,
1766309160000000,88694.41,88702.31,88694.4,88702.31,,,,,,,,
1766309220000000,88702.3,88702.3,88690.4,88694.57,,,,,,,,
1766309280000000,88694.57,88694.58,88694.06,88694.07,,,,,,,,
1766309340000000,88694.06,88694.07,88643.84,88643.85,,,,,,,,
1766309400000000,88643.84,88656.72,88639.62,88656.72,,,,,,,,
1766309460000000,88656.72,88670,88656.71,88669.99,,,,,,,,
1766309520000000,88670,88707.39,88670,88707.38,,,,,,,,
1766309580000000,88707.39,88776.27,88707.38,88763.55,,,,,,,,
1766309640000000,88763.56,88855,88763.55,88854.99,,,,,,,,
1766309700000000,88854.99,88863.04,88723.34,88822.4,,,,,,,,
1766309760000000,88822.4,88940,88822.4,88847.01,,,,,,,,
1766309820000000,88847.01,88872.01,88826.14,88848.08,,,,,,,,
1766309880000000,88848.09,88855.22,88820.8,88820.8,,,,,,,,
1766309940000000,88820.81,88849.83,88815.26,88819.65,,,,,,,,
1766310000000000,88819.66,88836.99,88819.65,88836.89,,,,,,,,
1766310060000000,88836.89,88836.89,88800.01,88812.02,,,,,,,,
1766310120000000,88812.02,88837.5,88809.67,88836.89,,,,,,,,
1766310180000000,88836.88,88836.89,88815.88,88828.75,,,,,,,,
1766310240000000,88828.74,88834.1,88828.74,88834.1,,,,,,,,
1766310300000000,88834.1,88888.88,88834.1,88888.87,,,,,,,,
1766310360000000,88888.88,88916,88888.88,88907.32,,,,,,,,
1766310420000000,88907.32,88907.33,88846,88846.01,,,,,,,,
1766310480000000,88846.01,88961.43,88846.01,88955.63,,,,,,,,
1766310540000000,88955.63,88955.64,88850.44,88900,,,,,,,,
1766310600000000,88900,88933.23,88886.66,88931.18,,,,,,,,
1766310660000000,88931.19,88955.64,88931.19,88945.18,,,,,,,,
1766310720000000,88945.19,88959.6,88939.39,88959,,,,,,,,
1766310780000000,88959,89000,88940.83,88997.57,,,,,,,,
1766310840000000,88997.56,89081.77,88997.56,89040.01,,,,,,,,
1766310900000000,89040.01,89048.13,88950,89042,,,,,,,,
1766310960000000,89042,89042,88988,89025.1,,,,,,,,
1766311020000000,89025.09,89034.55,88948.35,88948.36,,,,,,,,
1766311080000000,88948.35,88948.36,88857.31,88878.52,,,,,,,,
1766311140000000,88878.51,88892.83,88862,88892.82,,,,,,,,
1766311200000000,88892.82,88970.01,88892.82,88970,,,,,,,,
1766311260000000,88970.01,88970.01,88935.24,88947.25,,,,,,,,
1766311320000000,88947.24,88979.94,88936.9,88971.04,,,,,,,,
1766311380000000,88971.03,88971.04,88900.85,88903.7,,,,,,,,
1766311440000000,88903.71,88926.38,88903.7,88926.37,,,,,,,,
1766311500000000,88926.38,88926.38,88900,88906.45,,,,,,,,
1766311560000000,88906.46,88906.46,88815,88815,,,,,,,,
1766311620000000,88815.01,88840.69,88815,88828.33,,,,,,,,
1766311680000000,88828.32,88854.53,88828.32,88854.53,,,,,,,,
1766311740000000,88854.52,88878.35,88854.52,88876.34,,,,,,,,
1766311800000000,88876.34,88876.34,88791.22,88820.62,,,,,,,,
1766311860000000,88821.21,88830.1,88790,88790.01,,,,,,,,
1766311920000000,88790.01,88803.29,88770,88789.13,,,,,,,,
1766311980000000,88789.12,88794.65,88772.85,88772.86,,,,,,,,
1766312040000000,88772.85,88792,88772.84,88792,,,,,,,,
1766312100000000,88792,88831.52,88791.99,88814.19,,,,,,,,
1766312160000000,88814.12,88829.52,88806.8,88828.83,,,,,,,,
1766312220000000,88828.84,88828.87,88827.6,88827.61,,,,,,,,
1766312280000000,88827.6,88840.01,88797.01,88797.01,,,,,,,,
1766312340000000,88797.01,88797.02,88772.8,88791.45,,,,,,,,
1766312400000000,88791.46,88800.56,88790.03,88800.55,,,,,,,,
1766312460000000,88800.56,88811,88800.55,88811,,,,,,,,
1766312520000000,88810.99,88811,88810.99,88810.99,,,,,,,,
1766312580000000,88810.99,88811,88766.07,88799.75,,,,,,,,
1766312640000000,88799.74,88799.75,88776.15,88776.16,,,,,,,,
1766312700000000,88776.16,88776.16,88773.24,88773.24,,,,,,,,
1766312760000000,88773.24,88785.9,88719.06,88744.92,,,,,,,,
1766312820000000,88744.92,88761.02,88744.92,88761.01,,,,,,,,
1766312880000000,88761.01,88761.02,88758.58,88758.58,,,,,,,,
1766312940000000,88758.59,88758.59,88756.94,88756.94,,,,,,,,
1766313000000000,88756.95,88756.95,88748.48,88748.48,,,,,,,,
1766313060000000,88748.48,88748.49,88725.38,88725.38,,,,,,,,
1766313120000000,88725.38,88725.39,88698.83,88698.83,,,,,,,,
1766313180000000,88698.83,88698.84,88608.5,88645.6,,,,,,,,
1766313240000000,88645.6,88645.61,88589.14,88603.18,,,,,,,,
1766313300000000,88603.17,88630.73,88603.17,88607.13,,,,,,,,
1766313360000000,88607.12,88776.27,88580.52,88771.46,,,,,,,,
1766313420000000,88771.47,88775.99,88684,88705.49,,,,,,,,
1766313480000000,88705.5,88801.11,88705.5,88801.11,,,,,,,,
1766313540000000,88801.11,88808.35,88759.52,88759.53,,,,,,,,
1766313600000000,88759.52,88796.57,88759.52,88763.03,,,,,,,,
1766313660000000,88763.02,88807.23,88751.13,88780,,,,,,,,
1766313720000000,88780,88798.99,88764.46,88789.47,,,,,,,,
1766313780000000,88789.47,88789.47,88724.88,88743.06,,,,,,,,
1766313840000000,88743.06,88743.07,88725.11,88725.11,,,,,,,,
1766313900000000,88725.12,88728.37,88707.36,88707.36,,,,,,,,
1766313960000000,88707.36,88725.2,88657.74,88657.75,,,,,,,,
1766314020000000,88657.75,88657.75,88631.38,88631.38,,,,,,,,
1766314080000000,88631.39,88662.87,88631.39,88653.11,,,,,,,,
1766314140000000,88653.12,88683.14,88653.11,88683.14,,,,,,,,
1766314200000000,88683.14,88691.35,88677.41,88677.42,,,,,,,,
1766314260000000,88677.42,88689.8,88655.81,88689.8,,,,,,,,
1766314320000000,88689.8,88689.8,88661.47,88661.47,,,,,,,,
1766314380000000,88661.47,88668.14,88644.14,88668.14,,,,,,,,
1766314440000000,88668.14,88672.68,88659.26,88661.35,,,,,,,,
1766314500000000,88661.36,88672.37,88650.43,88651.9,,,,,,,,
1766314560000000,88651.89,88651.9,88590.25,88610.04,,,,,,,,
1766314620000000,88610.03,88638.25,88610.03,88633.57,,,,,,,,
1766314680000000,88633.58,88657.89,88633.57,88643.87,,,,,,,,
1766314740000000,88643.87,88669.78,88643.86,88669.78,,,,,,,,
1766314800000000,88669.78,88669.78,88631.13,88631.13,,,,,,,,
1766314860000000,88631.13,88647.4,88622.33,88644.11,,,,,,,,
1766314920000000,88644.11,88644.11,88592.15,88592.15,,,,,,,,
1766314980000000,88592.16,88618.01,88592.15,88618,,,,,,,,
1766315040000000,88618.01,88618.01,88589.38,88589.38,,,,,,,,
1766315100000000,88589.38,88600.28,88588.11,88600.27,,,,,,,,
1766315160000000,88600.28,88610.42,88593.92,88593.93,,,,,,,,
1766315220000000,88593.93,88653.4,88593.92,88653.4,,,,,,,,
1766315280000000,88653.4,88660.2,88643.99,88653.42,,,,,,,,
1766315340000000,88653.41,88661.89,88653.01,88661.88,,,,,,,,
1766315400000000,88661.89,88671.71,88661.89,88671.7,,,,,,,,
1766315460000000,88671.7,88671.7,88642.41,88642.41,,,,,,,,
1766315520000000,88642.41,88662.02,88642.41,88662.02,,,,,,,,
1766315580000000,88662.01,88662.02,88662.01,88662.02,,,,,,,,
1766315640000000,88662.02,88662.02,88642.41,88642.42,,,,,,,,
1766315700000000,88642.42,88655.71,88642.41,88655.7,,,,,,,,
1766315760000000,88655.7,88674.44,88655.7,88657.21,,,,,,,,
1766315820000000,88657.21,88657.21,88604.4,88604.4,,,,,,,,
1766315880000000,88604.4,88612.82,88604.4,88612.82,,,,,,,,
1766315940000000,88612.82,88637.63,88612.8,88637.63,,,,,,,,
1766316000000000,88637.63,88645.16,88637.62,88645.15,,,,,,,,
1766316060000000,88645.15,88645.15,88638.9,88638.91,,,,,,,,
1766316120000000,88638.91,88750,88638.91,88732.84,,,,,,,,
1766316180000000,88732.84,88732.84,88687.96,88698.45,,,,,,,,
1766316240000000,88698.46,88698.46,88645.32,88645.7,,,,,,,,
1766316300000000,88645.69,88649.77,88645.69,88649.76,,,,,,,,
1766316360000000,88649.77,88649.77,88649.07,88649.09,,,,,,,,
1766316420000000,88649.09,88694.01,88649.08,88694,,,,,,,,
1766316480000000,88694.01,88694.01,88679.64,88680.82,,,,,,,,
1766316540000000,88680.82,88681.33,88680.82,88681.33,,,,,,,,
1766316600000000,88681.32,88681.33,88681.32,88681.33,,,,,,,,
1766316660000000,88681.32,88688.98,88681.32,88688.98,,,,,,,,
1766316720000000,88688.98,88703.99,88688.97,88689,,,,,,,,
1766316780000000,88688.99,88689,88643.51,88667.34,,,,,,,,
1766316840000000,88667.34,88667.35,88665,88665,,,,,,,,
1766316900000000,88665.01,88665.01,88665,88665.01,,,,,,,,
1766316960000000,88665.01,88665.01,88643.71,88643.72,,,,,,,,
1766317020000000,88643.72,88656.08,88642,88642.01,,,,,,,,
1766317080000000,88642,88642.01,88590.36,88613.19,,,,,,,,
1766317140000000,88613.2,88644,88613.19,88628.13,,,,,,,,
1766317200000000,88628.14,88628.14,88607.32,88607.32,,,,,,,,
1766317260000000,88607.33,88607.33,88607.32,88607.32,,,,,,,,
1766317320000000,88607.33,88638.18,88607.33,88631.98,,,,,,,,
1766317380000000,88631.99,88631.99,88605.97,88605.98,,,,,,,,
1766317440000000,88605.98,88605.98,88605.97,88605.98,,,,,,,,
1766317500000000,88605.98,88605.98,88605.97,88605.98,,,,,,,,
1766317560000000,88605.97,88614.82,88605.97,88605.97,,,,,,,,
1766317620000000,88605.97,88618.56,88605.97,88618.55,,,,,,,,
1766317680000000,88618.56,88647.5,88618.55,88633.91,,,,,,,,
1766317740000000,88633.91,88633.91,88611.43,88611.43,,,,,,,,
1766317800000000,88611.44,88611.44,88605.97,88605.98,,,,,,,,
1766317860000000,88605.97,88605.98,88605.97,88605.97,,,,,,,,
1766317920000000,88605.98,88605.98,88592.13,88592.13,,,,,,,,
1766317980000000,88592.13,88592.14,88592,88592.01,,,,,,,,
1766318040000000,88592,88592.01,88592,88592.01,,,,,,,,
1766318100000000,88592.01,88592.01,88592,88592.01,,,,,,,,
1766318160000000,88592,88597.65,88592,88597.65,,,,,,,,
1766318220000000,88597.64,88597.65,88597.63,88597.63,,,,,,,,
1766318280000000,88597.64,88597.64,88597.63,88597.64,,,,,,,,
1766318340000000,88597.64,88601.57,88597.63,88601.57,,,,,,,,
1766318400000000,88601.57,88646.02,88599.23,88599.23,,,,,,,,
1766318460000000,88599.24,88599.24,88599.23,88599.24,,,,,,,,
1766318520000000,88599.24,88632.26,88599.23,88632.25,,,,,,,,
1766318580000000,88632.26,88701.44,88632.25,88701.43,,,,,,,,
1766318640000000,88701.44,88701.44,88665.47,88671.24,,,,,,,,
1766318700000000,88671.23,88709.24,88666,88707.6,,,,,,,,
1766318760000000,88707.61,88771.14,88707.6,88771.14,,,,,,,,
1766318820000000,88771.14,88771.14,88711.2,88715.63,,,,,,,,
1766318880000000,88715.64,88750.28,88715.64,88750.27,,,,,,,,
1766318940000000,88750.28,88762,88738.8,88738.81,,,,,,,,
1766319000000000,88738.81,88759.49,88738.8,88759.48,,,,,,,,
1766319060000000,88759.49,88759.49,88744.08,88744.08,,,,,,,,
1766319120000000,88744.08,88778.7,88744.08,88765.21,,,,,,,,
1766319180000000,88765.2,88765.21,88750.54,88750.54,,,,,,,,
1766319240000000,88750.55,88754.05,88750.54,88754.05,,,,,,,,
1766319300000000,88754.05,88757.54,88754.04,88757.54,,,,,,,,
1766319360000000,88757.55,88849.81,88757.54,88848.34,,,,,,,,
1766319420000000,88848.35,88848.35,88802.6,88807.06,,,,,,,,
1766319480000000,88807.05,88818.83,88757.8,88762.3,,,,,,,,
1766319540000000,88762.3,88824,88762.3,88823.99,,,,,,,,
1766319600000000,88824,88900,88823.99,88891.11,,,,,,,,
1766319660000000,88891.11,88920,88891.1,88919.99,,,,,,,,
1766319720000000,88919.99,88920,88912.33,88920,,,,,,,,
1766319780000000,88919.99,88920.01,88919.99,88920.01,,,,,,,,
1766319840000000,88920.01,88920.01,88854.67,88869.01,,,,,,,,
1766319900000000,88869.01,88869.02,88836.51,88836.51,,,,,,,,
1766319960000000,88836.5,88836.5,88813.23,88815.99,,,,,,,,
1766320020000000,88816,88840,88809.78,88816.39,,,,,,,,
1766320080000000,88816.4,88816.4,88816.39,88816.39,,,,,,,,
1766320140000000,88816.4,88830.43,88816.39,88830.42,,,,,,,,
1766320200000000,88830.43,88830.43,88830.42,88830.42,,,,,,,,
1766320260000000,88830.42,88908.18,88830.42,88887.58,,,,,,,,
1766320320000000,88887.58,88887.59,88846,88867.34,,,,,,,,
1766320380000000,88867.35,88867.35,88757.54,88789.66,,,,,,,,
1766320440000000,88789.67,88800.82,88771.11,88800.81,,,,,,,,
1766320500000000,88800.81,88800.82,88800,88800.01,,,,,,,,
1766320560000000,88800.01,88816.08,88771.11,88771.11,,,,,,,,
1766320620000000,88771.11,88788.9,88771.11,88788.89,,,,,,,,
1766320680000000,88788.9,88800,88775.14,88775.15,,,,,,,,
1766320740000000,88775.15,88775.15,88775.14,88775.14,,,,,,,,
1766320800000000,88775.15,88775.15,88742.3,88742.3,,,,,,,,
1766320860000000,88742.31,88742.31,88605.16,88674.4,,,,,,,,
1766320920000000,88674.4,88700,88600,88633.82,,,,,,,,
1766320980000000,88633.81,88650,88600,88649.99,,,,,,,,
1766321040000000,88650,88650,88558.8,88572.6,,,,,,,,
1766321100000000,88572.6,88628.15,88550,88617.23,,,,,,,,
1766321160000000,88617.23,88619.29,88592.4,88604.66,,,,,,,,
1766321220000000,88604.65,88628.14,88596.17,88628.13,,,,,,,,
1766321280000000,88628.13,88628.69,88612.18,88628.68,,,,,,,,
1766321340000000,88628.69,88628.69,88604.04,88604.04,,,,,,,,
1766321400000000,88604.04,88630,88600,88600,,,,,,,,
1766321460000000,88600,88608.87,88588.15,88588.16,,,,,,,,
1766321520000000,88588.16,88609.99,88588.15,88589.27,,,,,,,,
1766321580000000,88589.27,88589.27,88580.01,88580.06,,,,,,,,
1766321640000000,88580.06,88584.84,88580.06,88584.83,,,,,,,,
1766321700000000,88584.83,88584.84,88550,88567.22,,,,,,,,
1766321760000000,88567.22,88567.23,88463.78,88484.37,,,,,,,,
1766321820000000,88484.38,88555.77,88484.38,88555.76,,,,,,,,
1766321880000000,88555.76,88608.96,88555.76,88608.96,,,,,,,,
1766321940000000,88608.96,88648,88607.75,88638.01,,,,,,,,
1766322000000000,88638.01,88694.32,88638,88641.14,,,,,,,,
1766322060000000,88641.14,88674.25,88641.13,88659.49,,,,,,,,
1766322120000000,88659.49,88668,88659.48,88668,,,,,,,,
1766322180000000,88668,88668,88626.89,88636,,,,,,,,
1766322240000000,88636.01,88636.01,88280.62,88346.96,,,,,,,,
1766322300000000,88346.97,88416,88287.46,88399.83,,,,,,,,
1766322360000000,88399.83,88483.89,88350,88355.16,,,,,,,,
1766322420000000,88355.15,88410,88348,88357.67,,,,,,,,
1766322480000000,88357.66,88444.99,88357.66,88441.45,,,,,,,,
1766322540000000,88441.44,88441.45,88394.01,88395.48,,,,,,,,
1766322600000000,88395.49,88450,88395.49,88425.5,,,,,,,,
1766322660000000,88425.5,88474.5,88425.5,88442.07,,,,,,,,
1766322720000000,88442.06,88470.77,88442.06,88470.75,,,,,,,,
1766322780000000,88470.74,88470.77,88460.33,88460.34,,,,,,,,
1766322840000000,88460.33,88460.33,88350,88350,,,,,,,,
1766322900000000,88350,88350.01,88206.18,88280.09,,,,,,,,
1766322960000000,88280.09,88280.09,88200.19,88206.2,,,,,,,,
1766323020000000,88206.2,88240,88200.19,88240,,,,,,,,
1766323080000000,88239.99,88320.44,88239.99,88243.54,,,,,,,,
1766323140000000,88243.54,88272.97,88240.34,88272.96,,,,,,,,
1766323200000000,88272.96,88348.35,88272,88299.98,,,,,,,,
1766323260000000,88299.99,88352,88292.3,88325.84,,,,,,,,
1766323320000000,88325.85,88350.59,88301.1,88301.1,,,,,,,,
1766323380000000,88301.11,88332.02,88268.44,88332.02,,,,,,,,
1766323440000000,88332.01,88332.02,88288.25,88329.29,,,,,,,,
1766323500000000,88329.29,88329.29,88279,88310.12,,,,,,,,
1766323560000000,88310.12,88310.12,88293.02,88300.72,,,,,,,,
1766323620000000,88300.72,88305.13,88220.87,88254.93,,,,,,,,
1766323680000000,88254.94,88259.99,88227.86,88227.87,,,,,,,,
1766323740000000,88227.86,88229.47,88204,88212.34,,,,,,,,
1766323800000000,88212.34,88222.92,87826.92,88207.9,,,,,,,,
1766323860000000,88207.9,88207.9,87947.99,87948,,,,,,,,
1766323920000000,87947.99,87952.7,87731.46,87855.01,,,,,,,,
1766323980000000,87855,87950,87851.01,87938,,,,,,,,
1766324040000000,87938,88014.96,87920.66,88014.96,,,,,,,,
1766324100000000,88014.96,88032.44,87910.34,87933.11,,,,,,,,
1766324160000000,87933.1,87933.55,87830,87841.46,,,,,,,,
1766324220000000,87841.46,87935.64,87841.46,87901.9,,,,,,,,
1766324280000000,87901.91,87996.21,87901.91,87991.99,,,,,,,,
1766324340000000,87991.99,87991.99,87901.91,87931.37,,,,,,,,
1766324400000000,87931.36,87949.4,87900,87904.88,,,,,,,,
1766324460000000,87904.87,87938.91,87900,87938.91,,,,,,,,
1766324520000000,87938.9,87949.35,87910.29,87934.14,,,,,,,,
1766324580000000,87934.15,87936,87882,87906.25,,,,,,,,
1766324640000000,87906.25,87935.98,87895.24,87934.72,,,,,,,,
1766324700000000,87934.72,87935.42,87826.21,87826.21,,,,,,,,
1766324760000000,87826.21,87956.48,87826.21,87901.39,,,,,,,,
1766324820000000,87901.4,87901.4,87730,87779.81,,,,,,,,
1766324880000000,87779.81,87779.82,87614.79,87745.42,,,,,,,,
1766324940000000,87745.41,87783.72,87691.33,87783.72,,,,,,,,
1766325000000000,87783.71,87783.72,87628.25,87665,,,,,,,,
1766325060000000,87665.01,87720.52,87649.46,87649.47,,,,,,,,
1766325120000000,87649.47,87690.67,87600.04,87690.66,,,,,,,,
1766325180000000,87690.67,87735.19,87637.18,87651.17,,,,,,,,
1766325240000000,87651.17,87713.07,87651.17,87703.67,,,,,,,,
1766325300000000,87703.67,87721.25,87644,87705.86,,,,,,,,
1766325360000000,87705.86,87705.86,87652.84,87660.83,,,,,,,,
1766325420000000,87660.83,87737.58,87642.38,87642.39,,,,,,,,
1766325480000000,87642.38,87688.57,87632.55,87688.56,,,,,,,,
1766325540000000,87688.56,87709.01,87670.1,87670.1,,,,,,,,
1766325600000000,87670.1,87700,87615.07,87689.31,,,,,,,,
1766325660000000,87689.31,87838.48,87689.3,87780.99,,,,,,,,
1766325720000000,87780.99,87868.79,87775.68,87801.55,,,,,,,,
1766325780000000,87801.55,87917.14,87801.54,87871.01,,,,,,,,
1766325840000000,87871.01,87885.6,87830.67,87832.91,,,,,,,,
1766325900000000,87832.91,87950.67,87830.67,87925.17,,,,,,,,
1766325960000000,87925.18,87950.67,87885.61,87950.66,,,,,,,,
1766326020000000,87950.67,88020,87933.24,88016.34,,,,,,,,
1766326080000000,88016.34,88148.34,88016.34,88072,,,,,,,,
1766326140000000,88072,88139.11,88049.36,88052.39,,,,,,,,
1766326200000000,88052.39,88052.4,87867.85,87919.9,,,,,,,,
1766326260000000,87919.89,87974.73,87919.89,87935.85,,,,,,,,
1766326320000000,87935.85,87961.95,87806.86,87806.86,,,,,,,,
1766326380000000,87806.87,87919.39,87806.86,87919.38,,,,,,,,
1766326440000000,87919.39,87923.66,87882.6,87887.27,,,,,,,,
1766326500000000,87887.27,87969.33,87882.62,87940.99,,,,,,,,
1766326560000000,87940.98,87954.64,87925.97,87947.2,,,,,,,,
1766326620000000,87947.19,88014.1,87939.25,88014.1,,,,,,,,
1766326680000000,88014.09,88014.09,87962.2,87980.1,,,,,,,,
1766326740000000,87980.71,87997.03,87980.71,87991.39,,,,,,,,
1766326800000000,87991.4,88012.52,87991.39,87994.04,,,,,,,,
1766326860000000,87994.04,88004.97,87994.03,88004.97,,,,,,,,
1766326920000000,88004.96,88023.16,88001.03,88001.04,,,,,,,,
1766326980000000,88001.03,88001.04,87941.42,87941.42,,,,,,,,
1766327040000000,87941.42,87973.82,87941.42,87973.82,,,,,,,,
1766327100000000,87973.81,87973.82,87900.12,87900.12,,,,,,,,
1766327160000000,87900.12,87925.51,87802.92,87812.44,,,,,,,,
1766327220000000,87812.44,87876.99,87800,87876.99,,,,,,,,
